"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Now I Know","Jack Jones","spotify:track:0hfDyQbnvDdRZJsjtwUegG",0.389,0.565,9,-8.355,1,0.0373,0.608,0.000159,0.185,0.559,112.199,174521,4,18.23211,11,1,"1960"
"The ""In"" Crowd","Dobie Gray","spotify:track:7nppa07X3XcBLCGTWxDIj1",0.677,0.795,1,-7.845,1,0.0525,0.151,0.0157,0.138,0.791,117.415,175840,4,49.65491,9,1,"1960"
"La Mujer Que Yo Quiero","Joan Manuel Serrat","spotify:track:3GuUtxubpUewt8tckD79Bl",0.551,0.492,1,-7.188,0,0.0288,0.613,0,0.103,0.733,116.49,229040,4,26.69297,12,0,"1960"
"Am I The Man","Jackie Wilson","spotify:track:5JLf8gy2mcFA6gOaqC2oa3",0.448,0.79,5,-6.995,1,0.117,0.749,3.9e-05,0.709,0.901,153.362,131076,4,33.896,8,1,"1960"
"See See Rider","Eric Burdon & The Animals","spotify:track:7mGlt3k3luo8Qt69BxxZp7",0.437,0.644,7,-9.86,0,0.0479,0.15,0.0807,0.125,0.818,176.53,241267,4,75.45164,8,1,"1960"
"Pauvre coeur","André Hossein","spotify:track:6aaD3jgJyOh1L3jJbG1fY4",0.2,0.437,4,-5.248,0,0.028,0.841,0.922,0.29,0.149,95.865,97093,4,58.04203,5,0,"1960"
"Le temps","Charles Aznavour","spotify:track:6dxmuphxACluP9PReFUu1o",0.532,0.556,8,-8.077,1,0.0635,0.659,0,0.315,0.766,116.694,156587,3,41.37161,7,0,"1960"
"Nothing's Too Good For My Baby","Stevie Wonder","spotify:track:5jvOidS5JKiA1WKvtNcmgL",0.676,0.817,5,-6.225,1,0.0723,0.113,0,0.233,0.871,147.641,162067,4,59.68569,9,1,"1960"
"Uptight (Everything's Alright)","Stevie Wonder","spotify:track:0Hw6SCrtU9pFCjgAONpnGZ",0.593,0.642,5,-9.894,0,0.0304,0.186,0,0.129,0.919,133.281,174400,4,23.35406,7,1,"1960"
"Doleful City","Francy Boland","spotify:track:484OAxSzpmkhnUkT5loSY6",0.567,0.867,1,-11.094,1,0.114,0.481,0.916,0.0632,0.466,110.14,246548,1,21.02585,12,0,"1960"
"Rigoletto: Act III: E l'ami?","Giuseppe Verdi","spotify:track:22UzKEt9ZroLNe5rJRMLva",0.314,0.0718,9,-19.482,0,0.0468,0.942,1.81e-06,0.23,0.0527,150.61,117080,3,43.24057,7,0,"1960"
"Walk Slow","Little Willie John","spotify:track:5ipVuHZ3mQ8MfcejT5GWTr",0.486,0.452,10,-13.016,1,0.0453,0.807,6.37e-05,0.121,0.687,120.48,113453,4,25.76553,7,1,"1960"
"Sole Alto","Armando Trovajoli","spotify:track:77nJIWPZwfc8XsxoGq5HzI",0.321,0.532,7,-8.865,1,0.0346,0.101,0.751,0.107,0.686,118.986,122400,4,54.82686,5,0,"1960"
"Stoned Soul Picnic","The 5th Dimension","spotify:track:1bKQeepTAEYlpn8wpL7iDn",0.557,0.448,9,-12.227,1,0.0308,0.2,0,0.175,0.733,93.658,206227,4,32.0249,11,1,"1960"
"Miss Fine","The New Yorkers","spotify:track:2hQGSyxrGKGlvCNDCFhy9d",0.577,0.874,7,-6.105,1,0.0458,0.753,0.000152,0.111,0.885,140.132,148413,4,44.23655,7,1,"1960"
"Too Soon To Know","Roy Orbison","spotify:track:0jvb9XyXRNHQItRBjDdj4O",0.264,0.189,0,-13.093,1,0.0306,0.847,0.425,0.114,0.111,79.022,215240,3,25.82575,10,1,"1960"
"Sad Girl","The Intruders","spotify:track:1eAZTu3kRk98Exu0n92YMC",0.292,0.371,0,-8.204,1,0.0324,0.445,0,0.319,0.369,178.977,117133,3,48.68178,6,1,"1960"
"-twistin'-White Silver Sands","Bill Black's Combo","spotify:track:7IS9MwiLJp91PEyoUDazqb",0.895,0.608,0,-7.224,1,0.0391,0.558,0.14,0.0659,0.96,117.705,154427,4,39.52569,10,1,"1960"
"Le chemin de papa","Joe Dassin","spotify:track:2V3t0SUw9IkPH16UZ5yh02",0.78,0.855,10,-4.957,0,0.0399,0.202,0,0.256,0.969,126.88,148440,4,20.60793,10,0,"1960"
"What Am I Gonna Do","Jimmy Clanton","spotify:track:3vOD7C9yBRGNMte6RXzWyj",0.699,0.481,7,-7.037,1,0.031,0.743,0,0.264,0.527,121.573,138716,4,25.8915,9,1,"1960"
"Georgia Pines","The Candymen","spotify:track:69C6Doeyve2lM0afZ92n87",0.407,0.276,1,-14.179,1,0.0324,0.68,0,0.108,0.488,121.912,146893,4,47.67137,9,1,"1960"
"L'Elisir d'amore, 'Elixir of Love' (1988 Digital Remaster), Act II: Ali perigli della guerra","Gaetano Donizetti","spotify:track:5Gapl6HooZztf8fngFpAuG",0.34,0.299,1,-14.861,1,0.0511,0.978,0.00762,0.294,0.494,76.535,196093,4,21.81298,9,0,"1960"
"Let's Have A Party","Wanda Jackson","spotify:track:1DPtOonjrvAG4XCqkccqhY",0.507,0.834,4,-11.49,1,0.0741,0.334,4.39e-06,0.838,0.741,80.482,181773,4,39.40355,7,1,"1960"
"Ask Me","Inez Foxx","spotify:track:2YEnvth6DNZZfDTPQruzME",0.814,0.542,9,-12.196,1,0.0471,0.516,1.43e-05,0.0992,0.906,114.83,160200,4,35.46944,9,1,"1960"
"It's Easy To Remember","John Coltrane Quartet","spotify:track:1lZ41PumDFX0e82XTGx4sE",0.511,0.125,5,-11.461,0,0.035,0.925,0.00577,0.129,0.215,67.603,165560,4,64.24555,8,0,"1960"
"If You Are Thirsty (Kean Tha Depsasees)","Harry Belafonte","spotify:track:6LoVemGdDPsA3ALQGoxaCJ",0.132,0.177,5,-16.153,1,0.036,0.954,0.000865,0.0939,0.201,81.558,193240,4,42.41036,10,0,"1960"
"Sakura","Harry Belafonte","spotify:track:00QHqtiDu3PAjDGI73773z",0.355,0.221,10,-12.023,0,0.0286,0.9,3.77e-05,0.0993,0.353,90.926,235213,4,57.76365,9,0,"1960"
"L'eclisse 11","Giovanni Fusco","spotify:track:0adHmtNM9D7TaWaK5cQ6Gs",0.357,0.121,4,-21.971,0,0.0463,0.916,0.647,0.093,0.0764,139.023,52520,3,16.0483,3,0,"1960"
"Les rois de la réforme","Jacques Dutronc","spotify:track:2IHlDcYeY2tq9Xe46n6pzD",0.513,0.387,11,-14.965,1,0.0379,0.422,0.0193,0.12,0.328,79.606,149800,4,35.86882,8,0,"1960"
"The Ties That Bind","Brook Benton","spotify:track:75UsaTIKbeJ5f3FnyEHL86",0.314,0.177,8,-17.677,1,0.0328,0.9,0.000228,0.059,0.386,81.382,173507,4,53.06137,8,1,"1960"
"Nut Rocker","B. Bumble & The Stingers","spotify:track:3n2EQWAnkXXdsAmkyYLHrZ",0.593,0.867,7,-8.257,1,0.0415,0.45,0.965,0.447,0.666,98.475,122133,4,42.97326,6,1,"1960"
"Pop Games","Xhol Caravan","spotify:track:1b0bnwIJTAyJcqu9RWUrGM",0.396,0.647,4,-11.62,0,0.0692,0.0254,0.749,0.336,0.899,131.586,415320,4,42.57623,13,0,"1960"
"Love from Room 109 at the Islander (On Pacific Coast Highway)","Tim Buckley","spotify:track:3XtJrZzysnUJOmH1uBhAxe",0.268,0.0488,7,-23.683,0,0.034,0.964,0.135,0.396,0.0602,146.534,649200,3,53.68022,31,0,"1960"
"Blowin' in the Wind","Peter, Paul and Mary","spotify:track:62Yu8QL1g9pdbvN4XL9Rah",0.381,0.0848,5,-17.77,1,0.032,0.834,0,0.112,0.557,155.036,177360,4,26.88232,10,0,"1960"
"Man To Man","Lord Creator","spotify:track:6k5pHUDDHlr0ZBFUWvwMGN",0.709,0.713,3,-8.748,1,0.0402,0.381,0,0.119,0.963,126.617,129867,4,51.08078,6,0,"1960"
"People","The Tymes","spotify:track:310v4j8Mnda0oAg2E8Ml1a",0.487,0.677,0,-8.743,1,0.0375,0.755,0,0.291,0.632,106.139,187653,4,38.40131,8,1,"1960"
"Mi Desesperación","Tito Puente","spotify:track:1K5gBZNJ7DdCkv4qjpX38A",0.447,0.627,7,-5.196,1,0.0283,0.512,0.000251,0.072,0.874,77.795,195413,3,36.18872,8,0,"1960"
"Ebb Tide","Lenny Welch","spotify:track:5BzMo1c7fhTeULjaTa6Nta",0.272,0.322,2,-10.069,1,0.0277,0.916,2.18e-06,0.163,0.205,87.57,157573,3,63.87496,6,1,"1960"
"Killer Joe","The Kingsmen","spotify:track:2pIhOwhpKagalKdP89hMEo",0.69,0.766,7,-9.542,1,0.0916,0.591,0,0.0724,0.853,129.685,135915,4,52.921,8,1,"1960"
"Who's Making Love","Johnnie Taylor","spotify:track:2DxX9x7Cmywikp14l1YUdk",0.791,0.349,10,-13.427,1,0.0643,0.208,0,0.206,0.688,115.372,166067,4,25.3224,8,1,"1960"
"Please Don't Ask About Barbara","Bobby Vee","spotify:track:1nL8geqtGBTM1u9FVNxP4A",0.515,0.342,3,-10.801,1,0.0265,0.538,5.68e-05,0.355,0.68,92.383,124800,4,38.06163,6,1,"1960"
"Green Grass Of Texas","The Texans","spotify:track:6Acz8htWPRE4fpk4bvAEr2",0.47,0.972,1,-5.959,1,0.0482,0.639,0.905,0.286,0.862,137.837,141947,4,35.08402,8,1,"1960"
"The Look Of Love","Sergio Mendes & Brasil '66","spotify:track:6QeXqr6JQInV8Q8WDndmBn",0.644,0.449,0,-14.863,1,0.0326,0.79,4.44e-05,0.0686,0.669,114.929,166067,4,28.02858,9,1,"1960"
"Eleanor Rigby","Aretha Franklin","spotify:track:4ZLk4DCbXXyydFucsfzIVF",0.799,0.574,2,-9.148,1,0.0558,0.445,0,0.227,0.949,124.481,153133,4,58.62612,8,1,"1960"
"I'll Turn To Stone","Four Tops","spotify:track:13ZqCFrJ9aHlG6BPVu2sc5",0.596,0.679,2,-9.077,1,0.038,0.206,0,0.19,0.85,128.832,148760,4,28.81364,10,1,"1960"
"Moments To Remember","The Vogues","spotify:track:6lqB974fYAOAx6JhAZjqlJ",0.358,0.365,7,-11.92,1,0.0276,0.458,0,0.549,0.346,84.422,226267,4,53.16706,10,1,"1960"
"Go Ahead And Cry","The Righteous Brothers","spotify:track:1f6JxG6MNzILprLk4PNdi8",0.393,0.39,5,-10.984,1,0.0323,0.758,0,0.185,0.438,110.55,155667,4,22.56874,10,1,"1960"
"Pearl Time","Andre Williams","spotify:track:0PKZ2sB3g7PjgFcAqFRPrS",0.696,0.825,1,-3.357,1,0.0435,0.632,0.0038,0.0758,0.93,123.637,160400,4,21.71769,8,1,"1960"
"Rigoletto [Acts II & III]: Parmi veder le lagrime (Duke)","Giuseppe Verdi","spotify:track:5zkDLV6tXidHS58Vr6lW7m",0.225,0.139,6,-15.141,1,0.0364,0.966,0.00124,0.0736,0.182,69.498,144760,3,22.12279,8,0,"1960"
"Rocky Mountain Runabout","Alan Hawkshaw","spotify:track:0onhMFZBampcxMxkIDxmU0",0.439,0.79,7,-9.739,1,0.0579,0.00285,0.852,0.0796,0.478,128.632,135533,4,25.63955,6,0,"1960"
"Where I Fell In Love","The Capris","spotify:track:3RN7zbk7QEKR0k3IYGObfp",0.504,0.346,5,-12.891,1,0.0284,0.724,0,0.205,0.572,68.198,143107,4,29.26757,7,1,"1960"
"Madame Paraíba","Ary Lobo","spotify:track:4OBzBjVAeRQhVoOpvvFhfx",0.697,0.868,9,-7.655,0,0.0353,0.528,0,0.316,0.983,98.888,127720,4,23.64667,8,0,"1960"
"You Ain't Going Nowhere","The Byrds","spotify:track:6I9Xt4AlsHnW5YGjbtBinf",0.547,0.342,7,-19.22,1,0.0431,0.109,0.00358,0.408,0.626,130.846,155000,4,27.23405,11,1,"1960"
"The Sage","Denise Levertov","spotify:track:3WuE02Y3xi7sYeHtRHbkbl",0.705,0.0955,6,-19.341,1,0.914,0.776,0,0.333,0.294,132.717,35518,3,4.1643,3,0,"1960"
"The Bridge Of Love","Joe Dowell","spotify:track:5mPYngp8SBhJlwkBA718BJ",0.75,0.457,3,-10.785,1,0.0318,0.456,4.6e-06,0.324,0.964,84.4,115827,4,28.38078,8,1,"1960"
"Sleepy Lagoon","The Platters","spotify:track:44k5V6EswuTCPYVvLveN3C",0.254,0.236,3,-15.601,1,0.0329,0.868,0.00156,0.339,0.541,69.504,161933,4,57.45789,9,1,"1960"
"Tumba La Caña Jibarito","La Sonora Matancera","spotify:track:3qiFFGj7QQ2XOFbO0NA56s",0.635,0.554,2,-8.533,1,0.0455,0.631,0.0384,0.0597,0.963,105.605,161947,4,19.71967,10,0,"1960"
"What's Made Milwaukee Famous (Has Made A Loser Out Of Me)","Jerry Lee Lewis","spotify:track:43Q9GI0n2kQRRNsM7y4ZwS",0.426,0.379,0,-11.026,1,0.0317,0.573,0,0.343,0.683,102.062,157720,4,26.40271,9,1,"1960"
"Misty - Live At Maty's On The Hill, Los Angeles, CA / 1967","Gerald Wilson Orchestra","spotify:track:342th9cCXx62k0Luj8DKxh",0.494,0.385,5,-12.805,0,0.0658,0.683,0.685,0.693,0.536,80.872,199480,4,73.20683,7,0,"1960"
"Caramelos","Tito Puente","spotify:track:5zc7mGTmRipUZqKjsNT5bF",0.659,0.42,8,-19.909,1,0.091,0.484,0.00171,0.114,0.93,108.186,139584,4,30.88241,6,0,"1960"
"I'm Coming Home","Tom Jones","spotify:track:5OQONjZd14iiZERbc4kHpP",0.474,0.536,4,-8.113,1,0.0245,0.145,0.000967,0.278,0.409,85.862,199467,4,51.81463,10,1,"1960"
"She's A Woman","The Beatles","spotify:track:6vsb1bU8oW7iqtjH2GeEaS",0.72,0.513,9,-9.217,1,0.0317,0.367,0.000364,0.0677,0.961,88.628,182880,4,22.69576,8,1,"1960"
"If I Cried Every Time You Hurt Me","Wanda Jackson","spotify:track:5KRhZ2EezIUnaAuTWTS6uY",0.5,0.203,5,-15.765,1,0.0382,0.755,2.28e-06,0.183,0.405,103.918,152520,3,42.81501,7,1,"1960"
"Canto de Ossanha","Toquinho","spotify:track:3cAVZFLAtLK9cyFq4biaLz",0.457,0.308,7,-11.795,0,0.0491,0.947,0.874,0.108,0.47,196.065,122760,4,52.9105,6,0,"1960"
"Inseguimento - Vibraphon","Benedetto Ghiglia","spotify:track:11wPvpdL6lEVhBBx1KFfRo",0.57,0.714,7,-11.82,1,0.031,0.543,0,0.101,0.606,108.393,121893,4,54.63965,5,0,"1960"
"Sit Down","Harry Belafonte","spotify:track:6fKE5AgCHTP7jAay4BV4vS",0.555,0.547,7,-7.097,1,0.0513,0.495,0,0.753,0.548,157.534,145667,4,80.08967,6,0,"1960"
"Sugarcane Breeze","João Donato","spotify:track:04dvnkrUcGqm318O9ZdpeY",0.578,0.422,2,-15.912,0,0.0343,0.491,0.00553,0.0682,0.826,150.233,148000,4,38.45676,9,0,"1960"
"Love Me Warm And Tender","Paul Anka","spotify:track:2gpLU5dhDI62Oo5I3kzJTZ",0.633,0.611,4,-8.583,0,0.0451,0.495,0,0.41,0.796,110.409,139333,4,35.07904,9,1,"1960"
"Cançó de la Vinguda de la Tarda","Raimon","spotify:track:0u5IbJTMqUt0uqTx7hZUQj",0.57,0.0381,3,-16.387,0,0.0435,0.99,0.000526,0.111,0.465,88.408,122472,4,60.24384,6,0,"1960"
"Temptation","The Everly Brothers","spotify:track:0jjPYKq66QDiu9Ydl3Gumq",0.29,0.568,2,-10.299,1,0.0385,0.412,6.35e-06,0.596,0.532,138.893,131733,4,20.90842,7,1,"1960"
"The Love Of A Boy","Timi Yuro","spotify:track:5y2FnGvK01cIOqGWhCN5PR",0.492,0.26,8,-13.707,1,0.043,0.849,0.135,0.115,0.555,174.144,150067,3,41.61715,7,1,"1960"
"Libertà","Ennio Morricone","spotify:track:0mk3JKoIi2kuCmDah64vZg",0.263,0.397,9,-6.163,1,0.0282,0.717,0.896,0.0497,0.16,104.351,256040,4,47.58392,11,0,"1960"
"Trap Door","David Lindup","spotify:track:633alzhIxq5Yj1QPJBK4uN",0.179,0.185,1,-15.529,1,0.0375,0.987,0.911,0.0579,0.1,82.276,48187,4,0,2,0,"1960"
"Yesterday","The Beatles","spotify:track:3BQHpFgAp4l80e1XslIjNI",0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,125667,4,26.05427,7,1,"1960"
"I'll Never Do You Wrong","Joe Tex","spotify:track:6hG59WXc951utGHcrbhr4V",0.725,0.486,6,-9.154,0,0.0281,0.273,0,0.0997,0.744,78.585,188920,4,26.94866,7,1,"1960"
"Eli's Coming","Three Dog Night","spotify:track:7MkD3lmdUF6TkgwsNCgqTz",0.406,0.778,5,-10.072,1,0.0454,0.14,0.0364,0.489,0.77,132.24,273613,4,18.94077,13,1,"1960"
"What Will My Mary Say","Johnny Mathis","spotify:track:6zYmF5WIfsj6wU8l1cOFYH",0.313,0.399,0,-9.552,1,0.031,0.776,2.31e-06,0.157,0.367,107.404,189053,4,24.01526,13,1,"1960"
"Blind Man","Little Milton","spotify:track:3XIehPd5pZmHDpjJlAyxrG",0.675,0.277,0,-16.702,1,0.24,0.378,3.22e-06,0.643,0.422,115.087,531640,4,35.43861,17,1,"1960"
"Theme From ""Valley Of The Dolls""","John Williams","spotify:track:1k2BPqgEAQ6G7AF9yS0WdU",0.246,0.341,9,-10.538,1,0.0356,0.924,0.00116,0.114,0.208,90.533,246560,4,65.04949,10,0,"1960"
"Everybody Needs Somebody To Love","Solomon Burke","spotify:track:4NL8D4RQsC6ux6eI3m3Lg5",0.625,0.548,1,-10.118,1,0.0351,0.0511,0,0.176,0.879,75.756,166187,4,91.89556,6,1,"1960"
"Sha La La","Manfred Mann","spotify:track:4BwiV5u18uJhcPJHFx2QG0",0.36,0.838,5,-4.208,1,0.0395,0.521,0,0.861,0.868,144.78,151693,4,34.32434,10,1,"1960"
"Komarovsky With Lara In the Hotel","Maurice Jarre","spotify:track:4kcgR9BlSyJTbo506jQ0aQ",0.313,0.111,2,-17.792,1,0.038,0.733,0.424,0.181,0.0491,121.733,233827,4,28.19738,11,0,"1960"
"La Saeta","Joan Manuel Serrat","spotify:track:5d6NoRmMBfFoNRjrWKIPBf",0.345,0.476,2,-6.077,0,0.0375,0.761,0,0.101,0.587,105.971,139467,3,45.67,6,0,"1960"
"I've Lost You","Jackie Wilson","spotify:track:1EsFcGTvnuqvlrpsrvqNQv",0.602,0.725,8,-5.32,1,0.0286,0.432,0,0.049,0.933,126.815,161760,4,30.72469,8,1,"1960"
"The First Born And Escape Route (From ""Stagecoach"")","Jerry Goldsmith","spotify:track:0FG1HWLS76ODUAq7RdPQe1",0.313,0.0321,0,-19.927,0,0.0394,0.848,0.489,0.0788,0.128,113.012,175747,4,61.62304,8,0,"1960"
"Sarah","Charles Aznavour","spotify:track:6m2B93kzviBJ3Er8iZlyPZ",0.422,0.59,1,-8.216,1,0.0759,0.723,0,0.175,0.553,75.714,131867,4,30.28962,7,0,"1960"
"Fanfare for the Common Man","Aaron Copland","spotify:track:3T9HSgS5jBFdXIBPav51gj",0.228,0.179,10,-15.727,1,0.0382,0.986,0.954,0.0575,0.0378,104.304,196467,4,54.83706,8,0,"1960"
"Wings Of A Dove","Ferlin Husky","spotify:track:31vF1iGX0S3Dtv0rQfEksJ",0.5,0.319,4,-15.735,1,0.039,0.497,0,0.101,0.646,177.489,142907,3,20.25339,8,1,"1960"
"Love Came To Me","Dion","spotify:track:4cIEmQxRKy9eEYIlaABBkv",0.532,0.457,7,-12.014,1,0.0444,0.714,0.00113,0.766,0.903,117.945,160107,4,32.71713,10,1,"1960"
"Como Está Miguel","Tito Puente","spotify:track:6E5tL4iiVCI0gyEGI180uY",0.46,0.494,5,-12.172,1,0.0367,0.642,7.63e-05,0.0826,0.948,123.086,160613,4,50.81552,7,0,"1960"
"Nossos Momentos (Our Moments)","Luiz Bonfá","spotify:track:0vMjMEB2Z69BhlNgXPcrSE",0.449,0.26,1,-21.326,1,0.0554,0.842,0.739,0.102,0.604,174.657,155240,4,25.95493,6,0,"1960"
"Headline News","Edwin Starr","spotify:track:5SNecHuDWzdg7myOXrVk3x",0.637,0.417,1,-13.015,1,0.0688,0.19,0,0.143,0.563,139.124,153133,4,34.32647,8,1,"1960"
"Sao Paulo - Remastered","Kenny Dorham","spotify:track:3pXbEignfHxOSrMaLez5Uy",0.543,0.408,3,-9.554,0,0.0488,0.908,0.499,0.112,0.514,155.45,440213,4,32.88187,22,0,"1960"
"Tuxedo Junction","Frankie Avalon","spotify:track:3TjvbvtdWiNF1M3BcoEDat",0.636,0.291,5,-10.396,1,0.0314,0.829,0,0.132,0.581,120.119,177007,4,21.94115,9,1,"1960"
"(Girls, Girls, Girls) Made To Love","Eddie Hodges","spotify:track:4PeZdZt3Mf46SfsL6Gj1EY",0.61,0.377,9,-9.805,1,0.0935,0.414,0,0.0734,0.519,178.06,150667,4,34.2053,8,1,"1960"
"No Fun (Full Version) - 2019 Remaster","The Stooges","spotify:track:3RJYAVl2F8nP3VWVaLdZuE",0.523,0.818,9,-2.781,1,0.0304,8.13e-05,0.15,0.0705,0.664,122.933,409560,4,96.72873,12,0,"1960"
"Mr. Pleasant","The Kinks","spotify:track:6EOsbubL3lIxRmVz6L1cfK",0.561,0.807,9,-5.5,0,0.0438,0.0675,0,0.26,0.655,95.12,177973,4,23.04628,7,1,"1960"
"She's A Fool","Lesley Gore","spotify:track:3h681qZSmhBOciAXLl1nsA",0.541,0.346,3,-12.348,1,0.0308,0.822,0,0.311,0.617,121.135,127000,4,22.74303,9,1,"1960"
"Hungry Freaks, Daddy","Frank Zappa","spotify:track:4FNSgwlrrgDjkLLSP8sqcs",0.366,0.515,9,-11.451,1,0.0335,0.106,0,0.152,0.628,142.493,210467,4,52.6549,12,0,"1960"
"Lovely Sky Boat","Alice Coltrane","spotify:track:71h2nPELjmBCxKdFamDRkd",0.253,0.43,6,-16.715,0,0.0521,0.469,0.000189,0.165,0.432,85.842,414933,4,32.21102,18,0,"1960"
"Butterfly Baby","Bobby Rydell","spotify:track:2d1NLWc2wHDZWjKkgIjdls",0.424,0.686,11,-6.572,0,0.033,0.157,0,0.548,0.967,161.437,134867,4,39.60499,7,1,"1960"
"Just Yesterday","Al Martino","spotify:track:2sTzesoyRqdQliEdc3WSoT",0.361,0.278,5,-12.528,1,0.0299,0.737,0,0.202,0.403,89.793,166800,4,36.57634,8,1,"1960"
"Dirty Blue Gene - Instrumental","Captain Beefheart & His Magic Band","spotify:track:3aqazUYgwVizcbkr6W483h",0.594,0.534,4,-12.72,0,0.0455,0.0403,0.843,0.128,0.694,130.658,162173,4,57.41899,8,0,"1960"
"Nosso Romance","Jerry Adriani","spotify:track:5ABI7FTyww5LgiYajHOScP",0.484,0.659,11,-4.406,1,0.0271,0.445,0,0.0511,0.373,111.635,141533,4,30.29745,7,0,"1960"
"Oh Lord Don't Let Them Drop That Atomic Bomb on Me - Alternate Version","Charles Mingus","spotify:track:1RUBO1juxaQoIZuycVFpHZ",0.343,0.217,0,-16.651,1,0.0306,0.878,0.00514,0.0802,0.277,71.953,346467,4,76.52396,11,0,"1960"
"Les travaux d'Alexandre","Vladimir Cosma","spotify:track:7AoV88QoenfbhN1stZ4yke",0.449,0.224,7,-21.912,0,0.0633,0.938,0.896,0.117,0.0738,165.706,142893,4,29.45232,7,0,"1960"
"'Joy To The World'","Jerry Goldsmith","spotify:track:6GBvFClkDUtnITnO5SHkJl",0.533,0.00804,2,-29.698,1,0.0535,0.996,0.902,0.122,0.504,140.34,86524,4,24.32886,5,0,"1960"
"Batman","Jan & Dean","spotify:track:0GngL4xwwPNxNzAh7ibSDl",0.523,0.478,0,-16.905,1,0.0493,0.731,0,0.329,0.826,137.73,167133,4,41.10299,9,1,"1960"
"Nice 'N' Easy","Frank Sinatra","spotify:track:5Z7bkW3dsu8jLdv3dEGxly",0.536,0.148,0,-14.903,1,0.031,0.772,0,0.101,0.509,109.295,165760,4,37.74714,9,1,"1960"
"Pretty World","Sergio Mendes & Brasil '66","spotify:track:0DEMZrWjiUNSpV75Msap7M",0.626,0.458,5,-14.709,1,0.0317,0.599,0,0.431,0.893,121.479,197333,4,46.33479,10,1,"1960"
"Breaking Up Is Hard To Do","The Happenings","spotify:track:4rNCdLKn4JYr9H0vWAEdQ7",0.615,0.619,11,-8.13,0,0.0364,0.574,1.87e-05,0.222,0.823,131.717,146667,4,19.41728,9,1,"1960"
"Sonnathellam","P. Susheela","spotify:track:6ufYl5TDDYMtzfIwg9Wzzb",0.489,0.254,1,-15.306,0,0.0565,0.994,0.911,0.386,0.948,90.538,227680,4,32.71211,8,0,"1960"
"Os Velhinhos - Versão remasterizada","Roberto Carlos","spotify:track:6Wk69YWmsctgKgw5fQnG1w",0.466,0.305,7,-14.697,1,0.0287,0.561,0.00619,0.11,0.821,104.914,143493,4,55.06662,7,0,"1960"
"Sometimes I Wish I Were A Boy","Lesley Gore","spotify:track:6FH8qFGw3k9x9d1S3N5sTN",0.691,0.421,8,-11.129,1,0.0371,0.711,0,0.463,0.899,130.89,125667,4,19.59922,8,1,"1960"
"Baby Don't Go","Sonny & Cher","spotify:track:1DM97JJjBJShdMuWI0B5L9",0.54,0.492,0,-9.087,1,0.0286,0.473,0,0.046,0.552,121.832,194400,4,49.56247,9,1,"1960"
"Se Volteó la Moneda","Gerardo Reyes","spotify:track:1BsGSdiFodlFlBoCUc5KbA",0.615,0.268,9,-13.76,1,0.0389,0.601,0,0.198,0.698,111.626,146653,4,54.51863,6,0,"1960"
"Valsa De Porto Das Caixas","Antônio Carlos Jobim","spotify:track:6uM2hpzaaXs0y5O7jnIqvE",0.215,0.0303,8,-26.27,0,0.0399,0.983,0.919,0.113,0.0586,89.354,200440,3,73.46544,8,0,"1960"
"More Than I Can Say","Bobby Vee","spotify:track:1t2zYsS4UgIkkuBgSe0fZt",0.578,0.295,1,-10.379,1,0.0294,0.792,0,0.109,0.603,101.171,149973,4,46.73791,9,1,"1960"
"Come Tomorrow","Manfred Mann","spotify:track:5cDjNgLCprm8AOyBeAGWfv",0.504,0.4,3,-10.911,1,0.0324,0.584,0,0.327,0.652,116.571,164160,4,54.41907,8,1,"1960"
"Azhagu Oru Ragam","P. Susheela","spotify:track:3gkZDWWfYlswy7YVgwdNJV",0.41,0.351,4,-14.483,0,0.0418,0.99,0.888,0.304,0.859,130.55,270000,4,59.82185,13,0,"1960"
"You're A Foolish Man, Mr. Flint","Jerry Goldsmith","spotify:track:3kOdPlnxKj8VjvdtGHOk9G",0.495,0.603,10,-11.256,0,0.054,0.0421,0.847,0.0754,0.643,128.043,108907,4,28.4739,5,0,"1960"
"Soul of England","The Hippy Boys","spotify:track:6xzbScTYUsFAtrh1GOvuJq",0.68,0.611,0,-11.657,1,0.117,0.000133,0.00365,0.275,0.951,130.379,153187,4,39.51679,9,0,"1960"
"I Will","Dean Martin","spotify:track:0wX6mflFA4a72SOcAkDYsY",0.619,0.567,2,-13.812,0,0.0427,0.75,0,0.201,0.694,104.156,141907,4,32.7209,7,1,"1960"
"The Ferris Wheel","The Everly Brothers","spotify:track:06oW9gZWV5nfoaAoT0MsdD",0.635,0.463,2,-12.157,1,0.0286,0.74,0,0.208,0.616,97.073,138280,4,35.26157,8,1,"1960"
"She's a Carioca","Antônio Carlos Jobim","spotify:track:3YtNhVJ4or59S9PSPI16bh",0.444,0.437,4,-12.817,0,0.0345,0.808,0.013,0.384,0.526,130.244,155667,4,53.28159,8,0,"1960"
"Prelude","Berlin Radio Symphony Orchestra","spotify:track:0KzzIKowWXOCnA4JEr6nYO",0.0593,0.0431,0,-23.958,1,0.0467,0.993,0.935,0.237,0.0203,54.756,458133,4,52.97325,17,0,"1960"
