"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Heaven's What I Feel","Gloria Estefan","spotify:track:5hGJrGspOPWwlDbKB4v4GK",0.62,0.903,5,-5.045,1,0.0383,0.18,0,0.12,0.427,130.992,301600,4,40.89654,15,1,"1990"
"Come Go With Me","The Del-Vikings","spotify:track:4IYyGIbMS5ZkxDXGfPIrXr",0.566,0.534,5,-9.416,0,0.0409,0.713,0,0.0883,0.582,129.693,162293,4,36.5781,10,0,"1990"
"Maceo's Groove","Maceo Parker","spotify:track:5hTow0OnhqHRtOs9fxS6Ys",0.629,0.966,7,-4.549,1,0.216,0.358,0,0.326,0.652,98.123,324427,4,30.18464,13,0,"1990"
"Une chanson","Bran Van 3000","spotify:track:7I6NX1JRLf6FxekdTYIrhM",0.748,0.491,9,-10.235,1,0.0314,0.0596,0.497,0.083,0.744,109.045,155133,4,22.24616,9,0,"1990"
"Gaytour 94","Vrävarna","spotify:track:0Rekn7mmg3QttYhSnUOdde",0.374,0.928,2,-7.124,0,0.0501,0.0177,0.283,0.744,0.725,97.868,187600,4,20.8735,8,0,"1990"
"Fleur de métal - Live","Jad Wio","spotify:track:7wZ8G6fHhrOwme1m8azwit",0.572,0.867,5,-9.217,0,0.0378,0.0534,0,0.646,0.77,133.027,155053,4,90.8246,4,0,"1990"
"Jungalero - Remastered","Les Baxter","spotify:track:2oRGERrbNUMc6b2p7FavqS",0.511,0.646,2,-16.466,0,0.0344,0.423,0.745,0.161,0.933,115.239,207160,4,34.02322,10,0,"1990"
"Justified And Ancient","The KLF Featuring Tammy Wynette","spotify:track:1XAZlnVtthcDZt2NI1Dtxo",0.617,0.872,8,-12.305,1,0.048,0.0158,0.112,0.408,0.504,111.458,216271,4,35.70921,10,1,"1990"
"Os Bons Tempos Voltaram","Made In Brazil","spotify:track:3Y5KEG11vCuK2MNExD4koZ",0.344,0.371,9,-10.801,1,0.0358,0.308,0,0.149,0.336,78.404,217600,4,18.61322,11,0,"1990"
"Mama África","Chico César","spotify:track:6LIGU1z7M7GTbUxS6vYawX",0.79,0.731,1,-9.038,0,0.137,0.243,1.36e-05,0.324,0.926,80.467,228653,4,53.82006,10,0,"1990"
"Só Você","Fábio Jr.","spotify:track:0tSl5nDUIyrYqnp3JbFnFK",0.671,0.515,0,-11.972,1,0.0259,0.225,7.33e-06,0.213,0.657,120.979,236307,4,46.72845,8,0,"1990"
"Come See Me","112","spotify:track:0uuu6GPfF36MPr6SKMHvuF",0.701,0.378,5,-9.259,0,0.0664,0.0263,0,0.0649,0.604,83.796,265760,4,49.54861,12,1,"1990"
"Daydreamin'","Tatyana Ali","spotify:track:0ALJZXgutuN6F680E8lQPs",0.882,0.57,1,-7.565,1,0.0832,0.0886,6.54e-06,0.0932,0.815,96.785,300133,4,40.57181,10,1,"1990"
"All Quiet Now","Patrick O'Hearn","spotify:track:7gAPbeoN3h6hP6OYmkd3iL",0.443,0.184,5,-24.985,0,0.0507,0.981,0.92,0.101,0.161,79.918,243867,3,38.32142,8,0,"1990"
"Save Me","Lisa Fischer","spotify:track:5bhHxCq03CHjc5KT6qwj4K",0.655,0.902,5,-8.038,1,0.0357,0.0401,0.00045,0.0722,0.787,116.255,284960,4,41.01758,11,1,"1990"
"The Aristocats","Maurice Chevalier","spotify:track:1yTZjNU4R0pYNpXwyl37bE",0.693,0.443,0,-10.114,1,0.0559,0.825,0,0.162,0.95,120.127,140413,4,34.50493,7,0,"1990"
"Fool For Your Loving","Whitesnake","spotify:track:0BdTZNyYnSIDmkqjxSB0ef",0.503,0.943,9,-4.951,0,0.0403,0.00171,4.1e-05,0.253,0.536,125.861,248547,4,21.3616,12,1,"1990"
"The Rock, Op. 7","Sergei Rachmaninoff","spotify:track:6ULhxa2yjC9wNSMmo6rJKW",0.0927,0.094,9,-21.538,1,0.0404,0.904,0.678,0.15,0.0382,77.194,910173,3,43.91369,35,0,"1990"
"Crazy Little Thing Called Love","Dwight Yoakam","spotify:track:5Jc5FzzI9xN8cYDiKlKpr1",0.464,0.81,5,-3.845,1,0.0724,0.0763,0,0.0574,0.881,166.366,141493,4,47.55655,6,1,"1990"
"I'll Be Home For Christmas / Baby, It's Cold Outside - Remastered","Jackie Gleason","spotify:track:0hzeqF2SNAha5gzfKUB4PJ",0.406,0.186,0,-13.815,1,0.0323,0.701,0.0428,0.0762,0.16,86.591,258960,4,32.62366,12,0,"1990"
"Gee Baby, Ain't I Good To You","Art Blakey & The Jazz Messengers","spotify:track:03dcMWuT0HPsx4NJN4dZmg",0.56,0.21,8,-14.767,1,0.0464,0.854,0.244,0.0962,0.312,74.283,297773,4,26.45893,15,0,"1990"
"Listen To Your Heart","Roxette","spotify:track:78TnMTAFmWUWWCgNXR7D3K",0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.337,86.063,328093,4,23.44252,12,1,"1990"
"Cadillac Cowboy - Saddle Boogie Version","Chris LeDoux","spotify:track:03PnWamXYiUQMkDof1FrMQ",0.519,0.749,2,-7.074,1,0.0764,0.0909,0,0.0743,0.958,179.728,198307,4,32.64071,8,0,"1990"
"So What'cha Want","Beastie Boys","spotify:track:25pl7kV4OxafIc9wPAggYf",0.695,0.978,5,-3.556,0,0.274,0.0764,3.12e-05,0.069,0.706,171.093,217067,4,53.90938,12,1,"1990"
"Donna","Andy Tielman","spotify:track:0BAXBjBSBmLRaEUnfixknD",0.345,0.249,5,-12.69,1,0.0316,0.93,0.00787,0.115,0.246,69.424,208733,4,77.59004,8,0,"1990"
"Interesada","Maicol y Manuel","spotify:track:0VBjwmVVLDNbq32aefz7Sh",0.937,0.825,10,-7.997,1,0.284,0.0808,0,0.252,0.916,101.855,167040,4,29.01508,11,0,"1990"
"Walkin' Blues","Robert Johnson","spotify:track:6AHIPO6ycQ1ofLYI0X7zBe",0.703,0.0803,9,-16.339,1,0.0706,0.962,7.57e-06,0.124,0.621,104.054,147960,4,66.41187,7,0,"1990"
"I Miss You","Aaron Hall","spotify:track:1TWhpLaqdToKoHHpFnCxsd",0.713,0.754,6,-5.277,1,0.0271,0.0298,0,0.136,0.564,120.079,381733,4,64.50717,13,1,"1990"
"Family Tree","H2O","spotify:track:3MRHzHjvLtvaLK4qORjxSj",0.494,0.919,7,-6.859,1,0.0376,0.00837,0.00106,0.36,0.775,94.046,175413,4,51.23464,8,0,"1990"
"Bring It On","Keith Washington","spotify:track:3Jd2dpyGIicEOHSqtVpbD9",0.792,0.302,9,-8.273,0,0.0397,0.236,0,0.182,0.396,117.614,270347,4,41.13957,10,1,"1990"
"Sock It 2 Me","Missy ""Misdemeanor"" Elliott Featuring Da Brat","spotify:track:08bn759cPYICtUPoYx29P0",0.874,0.498,8,-9.108,1,0.233,0.00791,0.00375,0.102,0.599,81.998,257467,4,68.16476,12,1,"1990"
"Freedom Monday","Tubby Hayes","spotify:track:3bVsJ6yxnFJ6LWRojvODfL",0.525,0.799,1,-9.853,1,0.0709,0.774,0.00653,0.846,0.595,112.176,491773,4,29.21047,25,0,"1990"
"All I Have To Give","Backstreet Boys","spotify:track:3hlhefxgyp4MDnN6C2dQ5H",0.731,0.574,1,-7.114,1,0.029,0.0644,0,0.0675,0.392,95.995,276573,4,24.59596,14,1,"1990"
"Chattahoochee","Alan Jackson","spotify:track:59kHPbwyyCApYA8RQQEuXm",0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,148160,4,35.96391,9,1,"1990"
"Feest","The Scene","spotify:track:0jnRKizzcwgEBNnkhpKDhS",0.469,0.199,0,-12.56,1,0.0301,0.306,0.000649,0.125,0.233,103.23,259067,3,28.62464,10,0,"1990"
"La chanson du défilé","The Red Army Choir","spotify:track:2oaKPppns1X4p7EXDWC3X1",0.573,0.843,10,-3.923,1,0.0592,0.9,0,0.256,0.375,129.891,173040,4,25.98614,10,0,"1990"
"Sweet Home Buenos Aires","Charly García","spotify:track:4zv9NdRtOI7JC2EMnhhjfU",0.495,0.967,7,-4.482,1,0.0666,0.0156,0.000208,0.464,0.402,96.699,339000,4,56.31897,16,0,"1990"
"Elephant's Foot","Maceo Parker","spotify:track:4dGtXvBuKPCfQMl3OMA2eY",0.664,0.903,5,-5.83,1,0.279,0.472,6.34e-06,0.156,0.826,190.843,259507,4,74.96712,10,0,"1990"
"Besar Tu Piel","Rayito Colombiano","spotify:track:3sxYWCxHH0TcbPcEd6Ie0N",0.723,0.548,0,-6.243,0,0.0321,0.561,0.00116,0.109,0.806,87.397,204680,4,18.38722,9,0,"1990"
"St. Louis Blues","Original Dixieland Jazz Band","spotify:track:1OgFB7PkildqrFJ3yVvFlB",0.517,0.434,1,-10.874,1,0.053,0.994,0.781,0.285,0.721,81.559,191733,4,74.30189,11,0,"1990"
"Where The Green Grass Grows","Tim McGraw","spotify:track:0nDjzA4kns1QOWPXuOn6Xw",0.479,0.698,7,-7.914,1,0.0277,0.198,0,0.126,0.673,159.699,201600,4,26.33943,9,1,"1990"
"Ayso","Poundsign","spotify:track:0P8YLbraIc6RVYUskuzmIA",0.262,0.931,4,-5.826,1,0.0561,0.064,0.0172,0.414,0.752,151.697,246120,4,39.93859,11,0,"1990"
"Sweet Potatoe Pie","Domino","spotify:track:1hlUjyisgYDHZUSGWUR3mf",0.799,0.601,1,-10.785,1,0.201,0.00997,0,0.149,0.842,93.065,211853,4,21.88217,9,1,"1990"
"Gomorrha (Dec. 73)","CAN","spotify:track:0m4uWzKX4zNklE5ZZolB06",0.317,0.397,9,-10.882,1,0.0272,0.634,0.2,0.385,0.037,136.357,345800,4,31.13488,17,0,"1990"
"Dance Naked","John Mellencamp","spotify:track:58rOG3IdxaUdoTXQEqFtHD",0.765,0.847,6,-6.629,1,0.0308,0.182,0.00168,0.0401,0.861,128.502,180427,4,30.76749,12,1,"1990"
"For You","The Outfield","spotify:track:57OfvZ1HFFTWQltTgdyj6N",0.623,0.675,10,-9.196,1,0.0309,0.226,8.37e-05,0.156,0.633,118.9,267280,4,31.84739,12,1,"1990"
"Symphony No. 3: Passacaglia - Allegro moderato","Krzysztof Penderecki","spotify:track:22QDTO46bo3W6pJ7AZhHmS",0.121,0.0109,7,-17.81,1,0.0438,0.957,0.75,0.11,0.0373,69.39,406707,4,34.67135,17,0,"1990"
"Kill City","Iggy Pop","spotify:track:6RSwUrAdAWorxXUznCxOcU",0.435,0.785,7,-9.057,1,0.032,0.00219,0.00989,0.111,0.912,145.562,150333,4,49.87687,7,0,"1990"
"Hymn to the Sea","James Horner","spotify:track:7HEgOGOTgdOsyu7WKvduJ9",0.0632,0.0851,9,-22.069,1,0.042,0.798,0.45,0.0941,0.0392,63.101,385720,4,24.93189,12,0,"1990"
"Cuts You Up","Peter Murphy","spotify:track:4ijNab1GM0JSZoe0I2KCOd",0.63,0.806,4,-10.728,0,0.0412,0.0228,0.00515,0.135,0.802,134.467,327133,4,19.92438,15,1,"1990"
"Sweet Little Sixteen","Andy Tielman","spotify:track:0X9iaBdxC40n4Fugyc25bX",0.371,0.849,1,-8.117,1,0.138,0.519,2.25e-05,0.281,0.782,182.965,175600,4,19.82143,11,0,"1990"
"Te Extraño","Luis Miguel","spotify:track:1uSRXFGgEkukRZIa9WsX52",0.262,0.402,2,-11.748,0,0.0307,0.671,0.00147,0.112,0.0852,150.866,265840,4,25.35712,12,0,"1990"
"Shorty","The Get Up Kids","spotify:track:0XigyTIjVSDcmCW6cVERMT",0.294,0.825,11,-8.811,0,0.0655,0.000713,0.0758,0.0988,0.485,110.593,202147,4,31.82466,9,0,"1990"
"Love Crazy","Atlantic Starr","spotify:track:2R3L6vYiE93dYwJZvvD9M6",0.59,0.681,10,-9.642,0,0.11,0.00217,0.0197,0.064,0.846,188.186,286760,4,39.86902,13,1,"1990"
"Twoism","Boards of Canada","spotify:track:31hN9r2HwN6fCV4cxddii7",0.672,0.491,1,-13.902,1,0.0324,0.502,0.933,0.117,0.0724,95.082,365680,4,48.23436,11,0,"1990"
"Acappella Praise (Even Me) (feat. New Generation Singers Reunion Choir)","Daryl Coley","spotify:track:0aJIA0IfcrIS1KOLwS2j6z",0.265,0.261,3,-12.643,1,0.0487,0.811,0,0.114,0.0612,102.84,399507,1,37.05207,17,0,"1990"
"Mama África","Chico César","spotify:track:4S18cCp2R0Z0SdbCwNC4ZL",0.676,0.469,1,-8.715,0,0.0482,0.648,0,0.987,0.885,163.709,214827,4,47.6134,12,0,"1990"
"Lucas With The Lid Off","Lucas","spotify:track:5rId1L9uns3ivmbG1vc4lx",0.72,0.678,11,-11.488,1,0.122,0.347,1.86e-05,0.34,0.73,182.425,242893,4,54.41261,9,1,"1990"
"Keep On Walkin'","CeCe Peniston","spotify:track:5Rg4i5SEzUXAiztaIwG3Qd",0.765,0.712,6,-12.111,1,0.0427,0.00291,0.0201,0.226,0.655,104.976,270838,4,30.96137,11,1,"1990"
"When They Ring The Golden Bells","Craig Duncan","spotify:track:1j8oMlEjBN14tLFWUUm07w",0.682,0.222,2,-14.702,1,0.0324,0.86,0.905,0.0628,0.839,141.475,206267,4,30.1484,10,0,"1990"
"Phenomenon","LL Cool J","spotify:track:7dbsv2zcmV3XJM9Kk3C6lg",0.858,0.618,7,-7.696,1,0.272,0.00128,5.52e-05,0.13,0.484,105.962,243720,4,55.67329,10,1,"1990"
"Suicide Blonde","INXS","spotify:track:3DPyS3odFIWQ3E2IFqHEdG",0.644,0.97,2,-3.166,1,0.111,0.00274,0.000234,0.295,0.634,120.328,232010,4,18.62085,11,1,"1990"
"Richland Woman Blues","Mississippi John Hurt","spotify:track:4e5gz0eghkUiMo3xP8nSHE",0.457,0.151,0,-20.378,1,0.0368,0.951,0.0175,0.121,0.843,176.525,243440,4,67.07515,12,0,"1990"
"Hey Stoopid","Alice Cooper","spotify:track:7gvFV0ndhy4s79EZSGIFXe",0.47,0.939,7,-7.782,0,0.0599,0.00511,0.00102,0.51,0.3,129.896,273933,4,19.99166,9,1,"1990"
"The Grey Cock","Jez Lowe","spotify:track:5WNHAIyrykK8l2zB1JEXVz",0.466,0.0299,8,-28.904,1,0.0344,0.91,1.71e-05,0.111,0.211,109.724,320560,3,32.36793,16,0,"1990"
"Over the Years","25 Ta Life","spotify:track:3svN7piEFZc4fn5paLZOOJ",0.337,0.99,2,-5.369,1,0.111,4.66e-05,0.209,0.155,0.447,79.555,125747,4,17.24507,3,0,"1990"
"Around The Way Girl","LL Cool J","spotify:track:6jL1SnyXcXiKOmw4M2RnmT",0.62,0.445,1,-17.154,0,0.382,0.00273,0.0145,0.333,0.587,202.134,248493,4,21.0279,13,1,"1990"
"Naked Eye","Luscious Jackson","spotify:track:6YtkOhiHmf46w1noltVnF2",0.737,0.657,4,-10.962,0,0.0284,0.0863,0.0339,0.0953,0.76,131.022,280693,4,31.22806,16,1,"1990"
"Summer Girls","LFO","spotify:track:7uYroF9RRrhRJBrigRvB6H",0.814,0.808,7,-5.034,1,0.155,0.161,0,0.0616,0.738,99.816,257333,4,37.60593,12,1,"1990"
"Nothing","Kickback","spotify:track:1C40ROsmuMgkfEW1pHHr75",0.48,0.862,9,-7.736,1,0.0508,8.63e-05,0.0564,0.368,0.508,91.847,186067,4,44.28131,8,0,"1990"
"Sweat (A La La La La Long)","Inner Circle","spotify:track:1SssFw74DdHVjRa6ADggdD",0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,227067,4,25.12828,10,1,"1990"
"Renee","Lost Boyz","spotify:track:71mNLAZsr1frFhpCa3JI8G",0.783,0.457,4,-9.747,0,0.18,0.0442,0,0.121,0.539,91.996,293867,4,74.81322,11,1,"1990"
"God Must Have Spent A Little More Time On You","Alabama Featuring 'N Sync","spotify:track:4R3BvvUm5fe8SCPs6287dY",0.607,0.507,10,-8.294,1,0.0242,0.112,0,0.103,0.275,84.938,278440,4,23.53724,15,1,"1990"
"The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998","Larry Young","spotify:track:4ZAcQgIlpV5z7k7evEF0MJ",0.406,0.746,10,-7.838,1,0.0524,0.403,0.0816,0.305,0.59,93.056,441427,4,53.89044,19,0,"1990"
"Head Over Heels","Allure Featuring NAS","spotify:track:00rd6vxwcg4so4ZuxcEHN9",0.848,0.577,10,-10.07,0,0.103,0.08,0,0.369,0.674,96.045,251707,4,32.93473,12,1,"1990"
"Ice Ice Baby","Vanilla Ice","spotify:track:3XVozq1aeqsJwpXrEZrDJ9",0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,254467,4,17.57324,11,1,"1990"
"Temple of Love - 1992","Sisters of Mercy","spotify:track:53O11dqezFoFYaaMjr1SPP",0.451,0.931,9,-7.442,1,0.0413,0.0776,0.208,0.164,0.652,166.301,488012,4,69.71628,16,0,"1990"
"3 A.M. Eternal","The KLF","spotify:track:1tI36YWFNZuDJa033aMVSl",0.631,0.907,1,-11.208,1,0.0558,0.00129,0.0401,0.904,0.805,119.259,192458,4,19.71964,9,1,"1990"
"Classical Soul","Marc Antoine","spotify:track:6fe7b9mbRtdQWHAnsx8zNj",0.65,0.857,1,-10.144,1,0.0471,0.127,0.0845,0.0759,0.916,93.393,240773,4,20.81107,7,0,"1990"
"Bubbles","Parachute Express","spotify:track:4uNoz5sUYsqsdERTKnO63k",0.626,0.251,2,-17.876,1,0.0959,0.769,0,0.0835,0.644,78.562,157400,4,33.1284,7,0,"1990"
"I Wasn't With It","Jesse Powell","spotify:track:44QuZzg32iEcKSNlijFyP8",0.784,0.619,0,-5.973,1,0.0887,0.0384,0.0206,0.0366,0.837,79.907,261600,4,89.02217,12,1,"1990"
"Please Forgive Me","Bryan Adams","spotify:track:1HDaENkQhUMm16pjdxZvHn",0.587,0.456,9,-7.011,1,0.0262,0.516,0,0.104,0.144,134.11,355640,4,37.06927,16,1,"1990"
"Demain jazz","Les Nubians","spotify:track:5cU5fWOztxf1YFmXVh7Oe6",0.581,0.527,1,-8.286,0,0.147,0.331,0,0.0219,0.647,170.33,232933,4,43.23772,10,0,"1990"
"Don't Close Your Eyes","KIX","spotify:track:51NIPObR2BUTz3URTV66A1",0.481,0.7,6,-8.749,0,0.0342,0.102,0.0806,0.231,0.218,151.281,252633,4,36.97533,11,1,"1990"
"Dreamer","Livin' Joy","spotify:track:6wetvpPWooBdmAEOKnDhpo",0.74,0.762,5,-7.166,0,0.0418,0.0131,0,0.283,0.832,127.372,223535,4,54.33883,7,1,"1990"
"Wink","Neal McCoy","spotify:track:3VffiMehjhfqo7XZ5zGpCP",0.708,0.852,4,-6.177,1,0.0302,0.0761,0,0.172,0.93,117.644,162467,4,31.89113,7,1,"1990"
"Ionisation","Edgard Varèse","spotify:track:6P04Cj2GKPODEUG7wePtPY",0.454,0.395,5,-26.123,1,0.0788,0.159,0.385,0.213,0.0375,142.37,356827,4,25.72318,17,0,"1990"
"Strange Currencies","R.E.M.","spotify:track:22L2W5zBju0h7mFSfFzUJW",0.325,0.597,0,-7.224,1,0.0311,0.141,0.0312,0.264,0.358,182.803,233427,3,60.77712,10,1,"1990"
"The Final Battle","Nobuo Uematsu","spotify:track:59JShbQbDMfDTVWsLEj7HX",0.311,0.302,7,-9.667,0,0.0363,7.25e-06,0.926,0.208,0.394,174.488,115027,4,31.50226,8,0,"1990"
"Mentira","Luis Miguel","spotify:track:6rEcqWbKCCVz0U5kfYbCCZ",0.71,0.921,5,-5.553,1,0.121,0.51,0,0.408,0.906,112.038,177465,4,59.73134,7,0,"1990"
"Cocktales","Too $hort","spotify:track:6oadMAqfdbOBvGib6lUpn3",0.838,0.542,1,-6.884,0,0.0951,0.115,0.0075,0.374,0.239,87.094,366160,4,93.79912,15,1,"1990"
"In The Blood","One King Down","spotify:track:1xeq7bGqYQr89IH2dUwnJf",0.272,0.952,5,-5.461,1,0.0952,1.18e-05,0.00067,0.0492,0.227,96.364,217507,4,37.80417,8,0,"1990"
"Nightshade Forests","Summoning","spotify:track:2i2qHEOjAveszdmsBe737y",0.327,0.982,3,-6.796,0,0.0618,0.000374,0.767,0.0517,0.0583,80.012,648600,4,169.58862,17,0,"1990"
"Love And Understanding","Cher","spotify:track:07JHlVmSrvUognDYYBMkOT",0.668,0.75,0,-9.717,1,0.0267,0.0332,3.5e-06,0.0383,0.646,116.07,282040,4,32.06658,11,1,"1990"
"In Paradise","Laissez Faire","spotify:track:7EOZ9Q3Ntl2fJpclhFc937",0.71,0.846,7,-6.677,1,0.0835,0.00881,0.0274,0.347,0.78,122.718,349893,4,21.36985,15,1,"1990"
"Space Jam (From ""Space Jam"")","Quad City DJ's","spotify:track:683hRieVmYdAhVA1DkjSAk",0.798,0.952,11,-4.78,0,0.0401,0.064,0.000513,0.287,0.843,132.031,304960,4,29.77058,10,1,"1990"
"Pink Cashmere","Prince","spotify:track:06iK9tZaEPCmbIPdskNQ8Q",0.731,0.435,1,-8.338,1,0.0465,0.568,8.53e-05,0.0901,0.861,167.142,374893,4,42.42699,15,1,"1990"
"Re-arranged","Limp Bizkit","spotify:track:6IPJ7LeWIOhxPW8Sq3nIGc",0.527,0.771,11,-7.177,1,0.0769,0.1,0.0529,0.0612,0.411,104.386,354733,4,59.55853,11,1,"1990"
"Mojo Boogie","Sonny Landreth","spotify:track:5lBkKIGtnF12f6b4RdkfnE",0.748,0.508,4,-8.718,1,0.0428,0.819,0.00373,0.066,0.963,123.595,271800,4,58.34515,13,0,"1990"
"Let's Try It Again","New Kids On The Block","spotify:track:27EP6MYMINYtwhkTagoiQD",0.554,0.361,8,-14.35,1,0.0257,0.142,0,0.123,0.278,136.625,231320,4,20.87243,9,1,"1990"
"Scrapple From The Apple","Charlie Parker","spotify:track:7flQESHoCoDzirWF4IkKGq",0.417,0.397,5,-11.683,1,0.0558,0.982,0.804,0.185,0.737,201.162,161427,4,29.40763,9,0,"1990"
"If My Complaints","Jan Johansson","spotify:track:0B7UlUU8ixd4CxXhMUJeNC",0.697,0.0776,7,-25.015,0,0.0387,0.923,0.00167,0.118,0.686,85.937,91240,3,38.30851,5,0,"1990"
"The Rotting Horse On The Deadly Ground","Summoning","spotify:track:0pTkhZYlHri4lyH6ftIhRs",0.398,0.997,0,-3.873,1,0.0944,0.000767,0.902,0.179,0.234,120.718,505760,4,56.83267,14,0,"1990"
"The Most Unwanted Song","Dave Soldier","spotify:track:12a51Wz9uxB0FahAPMHTde",0.391,0.323,3,-9.848,1,0.068,0.859,0.00291,0.186,0.221,95.202,1318893,4,83.75944,42,0,"1990"
"Irresistible","Cathy Dennis","spotify:track:7g3cIyAuhXsBF9F063d4uo",0.711,0.72,0,-10.008,1,0.026,0.0587,0.0029,0.0461,0.961,105.039,228600,4,38.51282,11,1,"1990"
"Just A Friend","Biz Markie","spotify:track:3yNVfRQlUPViUh8O2V9SQn",0.862,0.663,0,-9.004,1,0.21,0.12,0,0.318,0.837,85.308,238267,4,32.31289,9,1,"1990"
"Push","Matchbox Twenty","spotify:track:2KVwlelhxKUy8LVV6JypH3",0.42,0.672,6,-7.902,1,0.027,0.0067,0,0.108,0.476,168.019,238667,4,40.22388,10,0,"1990"
"Do You Want Me","Salt-N-Pepa","spotify:track:2iXqaccRqW6vqvqqBgOuug",0.899,0.451,11,-14.009,0,0.0511,0.0756,3.22e-05,0.044,0.973,121.575,232267,4,40.19435,14,1,"1990"
"Tears In Heaven","Eric Clapton","spotify:track:612VcBshQcy4mpB2utGc3H",0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,280000,4,48.21607,6,1,"1990"
"Lyin' To Myself","David Cassidy","spotify:track:3gdD2aleRK8NMD3sgDCaQO",0.858,0.482,7,-6.81,1,0.0308,0.295,7.65e-05,0.085,0.374,100.032,227160,4,33.90847,11,1,"1990"
"Rebirth Of Slick (Cool Like Dat)","Digable Planets","spotify:track:26q6YTrXt9l8qshIveiTX9",0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,4,30.81623,10,1,"1990"
"The Decisive Battle","Nobuo Uematsu","spotify:track:459meHLoi2qIoAAamGCc0x",0.346,0.547,9,-11.977,0,0.0375,0.0236,0.979,0.125,0.809,101.229,121507,4,54.48189,5,0,"1990"
"Flava In Ya Ear","Craig Mack","spotify:track:5PbFD3AIyunz5HxocduA9e",0.52,0.847,9,-5.3,1,0.427,0.272,0,0.325,0.799,177.371,302013,4,29.55908,13,1,"1990"
"The Loud Music Of The Sky","Summoning","spotify:track:15yQkanfg8WwMQga66Ge0c",0.487,0.703,9,-6.041,0,0.0656,0.000964,0.888,0.0758,0.359,101.12,407840,4,95.79307,11,0,"1990"
"Building A Mystery","Sarah McLachlan","spotify:track:3ozomn4PrGEKEuusxX2HpC",0.505,0.518,2,-8.601,1,0.023,0.403,0,0.129,0.472,81.019,247307,4,40.65651,10,1,"1990"
"Unbelievable","EMF","spotify:track:5VYTKiOnHw4iTrB9pG3yum",0.637,0.849,1,-6.855,1,0.0362,0.000341,0.0386,0.141,0.936,104.074,209813,4,32.55442,12,1,"1990"
"Love At First Sight","Styx","spotify:track:1kwvV2LoPN0S7d66WeyTdY",0.62,0.608,10,-8.665,1,0.0294,0.318,0,0.0809,0.566,115.826,276440,4,36.70585,15,1,"1990"
"Metalians","Metalium","spotify:track:1LUwi8muMnNqrEqzZ0tRUH",0.285,0.992,3,-4.109,0,0.133,4.73e-06,0.0153,0.312,0.256,127.2,247533,3,15.31233,11,0,"1990"
"Sodade","Cesária Evora","spotify:track:7xzMrUmlooPa1Fmp88hlYc",0.575,0.43,8,-13.168,1,0.0363,0.822,0.000661,0.115,0.427,82.691,293640,4,50.02575,11,0,"1990"
"You Think You Know Her","Cause & Effect","spotify:track:6OUExuMUOP3mJGnS2eA0Rx",0.648,0.699,0,-11.729,1,0.0328,0.0183,0.111,0.343,0.753,122.964,283933,4,56.28709,10,0,"1990"
"Just A Little Talk With Jesus","Craig Duncan","spotify:track:3dSRZssUookJdIS44Ull7x",0.56,0.525,2,-11.391,1,0.0359,0.776,0.918,0.053,0.96,119.325,179600,4,37.61559,7,0,"1990"
"Satisfy You","Puff Daddy Featuring R. Kelly","spotify:track:1VRqTW1Uoyo4C9hMJOjIPG",0.75,0.721,1,-5.997,1,0.188,0.531,0,0.122,0.623,87.254,286040,4,22.07142,14,1,"1990"
"I'm Only Shooting Love","Time Bandits","spotify:track:26m6wCMQ244fhbHGr6ihDc",0.72,0.567,2,-13.863,0,0.0482,0.0162,0.000684,0.0368,0.914,118.042,293107,4,73.61044,10,0,"1990"
"Rock Revenge","Willy Crook","spotify:track:0oX6hfhQ2hC4wwxWE9sFdh",0.727,0.803,5,-8.936,0,0.0519,0.412,0.000672,0.123,0.804,111.076,270720,4,27.50149,14,0,"1990"
"Me-U=Blue","Glenn Medeiros (Featuring The Stylistics)","spotify:track:6cvMXP6o9zzi2eXj5GrW3X",0.629,0.532,10,-12.164,1,0.0288,0.0122,0.00218,0.321,0.397,76.143,255333,4,27.20177,14,1,"1990"
"Straight Down to Hell","The Meteors","spotify:track:778YSP7tAULGdjkWxEXpx7",0.305,0.98,10,-7.012,0,0.0944,0.582,0.00137,0.279,0.454,196.803,227960,4,33.88319,12,0,"1990"
"Lost In Your Eyes","The Jeff Healey Band","spotify:track:18RkEaGWs0TMee1o0xDdN6",0.481,0.63,7,-7.503,1,0.0263,0.0656,7.99e-05,0.0559,0.435,80.831,305707,4,37.52201,12,1,"1990"
"Wiwer Fach Goch","Dafydd Iwan/Edward","spotify:track:1UUgRZ69ofJ9YOMSAMer1f",0.596,0.287,7,-12.004,1,0.0747,0.915,1.21e-05,0.341,0.587,134.155,144653,4,51.04382,7,0,"1990"
